CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
08.797.760/0001-83;2025-01-01;1;145591;Cury Construtora e Incorporadora S.A.;Endereço para Correspondência;Rua Funchal, nº 411, 13º andar;Conjunto 132-D;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;30469696;;;;ronaldo.cury@cury.net
08.801.621/0001-86;2025-01-01;1;148159;SYN PROP & TECH S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.600;Conj. 141 e 142;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;54127600;;;;ri@syn.com.br
08.801.621/0001-86;2025-01-01;1;148159;SYN PROP & TECH S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 3.600;Conj. 141 e 142;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;54127600;;;;ri@syn.com.br
08.807.432/0001-10;2025-01-01;2;150180;YDUQS PARTICIPACOES S.A.;Endereço da Sede;Avenida das Américas, 4.200 - Bloco 5- Sala 301;Edifício Montreal;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640907;;;21;33119700;;;;ri@yduqs.com.br
08.807.432/0001-10;2025-01-01;2;150180;YDUQS PARTICIPACOES S.A.;Endereço para Correspondência;Avenida das Américas, 4.200 - Bloco 5- 3º andar;Edifício Montreal;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640907;;;21;33119700;;;;ri@yduqs.com.br
08.811.643/0001-27;2025-01-01;1;146468;TRISUL S.A.;Endereço da Sede;Alameda dos Jaúnas, 70;;Indianópolis;São Paulo;SP;Brasil;04522020;;;11;31470149;;;;ri@trisul.com.br
08.811.643/0001-27;2025-01-01;1;146468;TRISUL S.A.;Endereço para Correspondência;Alameda dos Jaúnas, 70;;Indianópolis;São Paulo;SP;Brasil;04522020;;;11;31470149;;;;ri@trisul.com.br
08.822.767/0001-08;2025-01-01;1;149232;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Endereço da Sede;Avenida Joaquim André;nº 361;Santa Clara;Divinópolis;MG;Brasil;35500712;;;11;35089600;;;;financas@viaappia.com.br
08.822.767/0001-08;2025-01-01;1;149232;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 3311;11º andar;Itaim Bibi;São Paulo;SP;Brasil;0453813;;;11;30775300;;;;financas@viaappia.com.br
08.827.501/0001-58;2025-01-01;1;144611;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, n° 1663;1 andar, sl01;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
08.827.501/0001-58;2025-01-01;1;144611;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima n/ 1.663;1 andar, sl 01;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
08.845.676/0001-98;2025-01-01;1;148885;Corpóreos - Serviços Terapêuticos S.A.;Endereço da Sede;Avenida dos Eucaliptos, 762;;Indianópolis;São Paulo;SP;Brasil;04517050;;;11;48583340;;;;dri@espacolaser.com.br
08.845.676/0001-98;2025-01-01;1;148885;Corpóreos - Serviços Terapêuticos S.A.;Endereço para Correspondência;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;;11;48583340;;;;dri@espacolaser.com.br
08.873.873/0001-10;2025-01-01;1;147233;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Endereço da Sede;Rodovia dos Imigrantes, s/nº km 28,5;N/A;Jardim Represa;São Bernardo do Campo;SP;Brasil;09845000;;;11;43596000;;;;invest@ecorodovias.com.br
08.873.873/0001-10;2025-01-01;1;147233;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Endereço para Correspondência;Rodovia dos Imigrantes, s/nº km 28,5;N/A;Jardim Represa;São Bernardo do Campo;SP;Brasil;09845000;;;11;43596000;;;;invest@ecorodovias.com.br
08.902.291/0001-15;2025-01-01;1;147177;CSN MINERAÇÃO S.A.;Endereço da Sede;Estrada Casa de Pedra;s/n, parte;Zona Rural;Congonhas;MG;Brasil;36415000;;;31;37491243;;;;invrel@csnmineracao.com.br
08.902.291/0001-15;2025-01-01;1;147177;CSN MINERAÇÃO S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 3.400, 20° andar, parte;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;30497238;;;;invrel@csnmineracao.com.br
08.926.302/0001-05;2025-01-01;1;146433;PRIO Forte S.A.;Endereço da Sede;Praia de Botafogo, 370;13º pavimento;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213892;;;;ri@prio3.com.br
08.926.302/0001-05;2025-01-01;1;146433;PRIO Forte S.A.;Endereço para Correspondência;Praia de Botafogo, 370;13º pavimento;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213892;;;;ri@prio3.com.br
08.935.054/0001-50;2025-01-01;1;149049;MULTINER S/A;Endereço da Sede;Rua Leopoldo Couto de Magalhães, n° 758;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;;11;41303855;;;;ri@multiner.com.br
08.935.054/0001-50;2025-01-01;1;149049;MULTINER S/A;Endereço para Correspondência;Rua Leopoldo Couto de Magalhães, n° 758;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;;11;41303855;;;;ri@multiner.com.br
09.041.168/0001-10;2025-01-01;2;144709;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Endereço da Sede;Av. Professor Mário Werneck, nº 621, 10º andar, BH/MG;Conjunto 02;Estoril;Belo Horizonte;MG;Brasil;30455610;;;31;36158400;;;;ri@logcp.com.br
09.041.168/0001-10;2025-01-01;2;144709;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Endereço para Correspondência;Av. Professor Mário Werneck, nº 621, 10º andar, BH/MG;Conjunto 02;Estoril;Belo Horizonte;MG;Brasil;30455610;;;31;36158400;;;;ri@logcp.com.br
09.042.817/0001-05;2025-01-01;1;149875;BEMOBI MOBILE TECH S.A.;Endereço da Sede;Av. Barão de Tefé, n. 27;12º Andar;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;;21;35290002;;;;ri@bemobi.com.br
09.042.817/0001-05;2025-01-01;1;149875;BEMOBI MOBILE TECH S.A.;Endereço para Correspondência;Av Ibirapuera, 2332;10° andar;Indianópolis;São Paulo;SP;Brasil;04028002;;;11;50846004;;;;ri@bemobi.com.br
09.053.134/0001-45;2025-01-01;1;145659;Elfa Medicamentos S.A.;Endereço da Sede;Intersecção da Rodovia DF 001 com Rodovia 475, Galpão 02;Módulos 3, 4, 5 e 6;Ponte Alta Norte;Gama;DF;Brasil;72427010;;;11;48902001;;;;ri@grupoelfa.com.br
09.053.134/0001-45;2025-01-01;1;145659;Elfa Medicamentos S.A.;Endereço para Correspondência;Intersecção da Rodovia DF 001 com Rodovia 475, Galpão 02;Módulos 3, 4, 5 e 6;Ponte Alta Norte;Gama;DF;Brasil;72427010;;;11;48902001;;;;ri@grupoelfa.com.br
09.054.385/0001-44;2025-01-01;1;148841;INBRANDS S.A.;Endereço da Sede;Avenida Maria Coelho Aguiar, nº 215;BL C/EG - LJ 102;São Luiz;São Paulo;SP;Brasil;05804900;;;11;21869000;;;;ri@inbrands.com.br
09.054.385/0001-44;2025-01-01;1;148841;INBRANDS S.A.;Endereço para Correspondência;Avenida Maria Coelho Aguiar, nº 215;BL C/EG - LJ 102;São Luiz;São Paulo;SP;Brasil;05804900;;;11;21869000;;;;ri@inbrands.com.br
09.074.183/0001-64;2025-01-01;1;145828;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Endereço da Sede;RUA VOLUNTÁRIO VITORIANO BORGES, 451;;CENTRO;Lins;SP;Brasil;16400040;;;14;35001585;;;;ri@triunfotransbrasiliana.com.br
09.074.183/0001-64;2025-01-01;1;145828;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Endereço para Correspondência;RUA VOLUNTÁRIO VITORIANO BORGES, 451;;CENTRO;Lins;SP;Brasil;16400040;;;14;35001585;;;;ri@triunfotransbrasiliana.com.br
09.095.183/0001-40;2025-01-01;1;148558;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Endereço da Sede;BR 230;Km 25, s/nº;Cristo Redentor;João Pessoa;PB;Brasil;58071680;;;83;21067000;;;;ri@energisa.com.br
09.095.183/0001-40;2025-01-01;1;148558;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Endereço para Correspondência;Praça Rui Barbosa, 80;Parte;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
09.112.685/0001-32;2025-01-01;1;149063;OSX BRASIL S.A. - Em Recuperação Judicial;Endereço da Sede;Rua Lauro Müller, 116;2405;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;32375292;;;;ri@osx.com.br
09.112.685/0001-32;2025-01-01;1;149063;OSX BRASIL S.A. - Em Recuperação Judicial;Endereço para Correspondência;Rua Lauro Müller, 116;2405;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;32375292;;;;ri@osx.com.br
09.114.805/0001-30;2025-01-01;1;144716;Oceanpact Serviços Maritimos S.A.;Endereço da Sede;Rua da Glória, nº 122, salas 801 e 802 10º pavimento;salas 901 e 902;Glória;Rio de Janeiro;RJ;Brasil;20241180;;;21;30326700;;;;ri@oceanpact.com
09.114.805/0001-30;2025-01-01;1;144716;Oceanpact Serviços Maritimos S.A.;Endereço para Correspondência;Rua da Glória, nº 122, salas 801 e 802 10º pavimento;salas 901 e 902;Glória;Rio de Janeiro;RJ;Brasil;20241180;;;21;30326700;;;;ri@oceanpact.com
09.116.278/0001-01;2025-01-01;1;149570;CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial;Endereço da Sede;Loc BR 101 KM 06 S/N;-;Vale do Gramame;Conde;PB;Brasil;58322000;;;83;30482300;;;;tonico.cavet@cocelpa.com.br
09.116.278/0001-01;2025-01-01;1;149570;CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial;Endereço para Correspondência;R WIEGANDO OLSEN 2800;Portaria COCELPA;CIDADE INDUSTRIAL;Curitiba;PR;Brasil;81460070;;;41;999145417;;;;tonico.cavet@cocelpa.com.br
09.146.451/0001-06;2025-01-01;1;149918;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Endereço da Sede;Alameda dos Arapanés 1441;2º e 3º Andares;Indianópolis;São Paulo;SP;Brasil;04524003;;;11;30468499;;;;ri@grupokallas.com.br
09.146.451/0001-06;2025-01-01;1;149918;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Endereço para Correspondência;Alameda dos Arapanés 1441;2º e 3º Andares;Indianópolis;São Paulo;SP;Brasil;04524003;;;11;30468499;;;;ri@grupokallas.com.br
09.149.503/0001-06;2025-01-01;1;148992;SERENA GERAÇÃO S.A.;Endereço da Sede;Rua Elvira Ferraz, nº 68;4º andar, Sala 401;Vila Olímpia;São Paulo;SP;Brasil;0455204;;;11;32549810;;;;ri@srna.co
09.149.503/0001-06;2025-01-01;1;148992;SERENA GERAÇÃO S.A.;Endereço para Correspondência;Rua Elvira Ferraz, nº 68;12 andar,cj 123 124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;;11;32549810;;;;ri@srna.com
09.229.201/0001-30;2025-01-01;1;144211;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Endereço da Sede;Av. Miguel Frias e Vasconcelos, nº 1215;2º andar;Jaguaré;São Paulo;SP;Brasil;05345000;;;11;21978888;;;;marita.bernhoeft@gpssa.com.br
09.229.201/0001-30;2025-01-01;1;144211;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Endereço para Correspondência;Av. Miguel Frias e Vasconcelos, nº 1215;2º andar;Jaguaré;São Paulo;SP;Brasil;05345000;;;11;21978888;;;;marita.bernhoeft@gpssa.com.br
09.257.877/0001-37;2025-01-01;2;148152;FERROVIA NORTE SUL S/A;Endereço da Sede;Avenida dos Portugueses, s/n.º;DILN, 1º andar;Itaqui-Pedrinhas;São Luis;MA;Brasil;6508558;;;11;51122369;;;;ri@vli-logistica.com.br
09.257.877/0001-37;2025-01-01;2;148152;FERROVIA NORTE SUL S/A;Endereço para Correspondência;Avenida Doutora Ruth Cardoso, nº 8.501;nº 151, 15º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;51122369;;;;ri@vli-logistica.com.br
09.288.252/0001-32;2025-01-01;2;145194;ANIMA HOLDING S.A.;Endereço da Sede;Rua Harmonia, 1250;9° andar;Sumarezinho;São Paulo;SP;Brasil;05435001;;;11;43022611;;;;ri@animaeducacao.com.br
09.288.252/0001-32;2025-01-01;2;145194;ANIMA HOLDING S.A.;Endereço para Correspondência;Rua Harmonia, 1250;9° andar;Sumarezinho;São Paulo;SP;Brasil;05435001;;;11;43022611;;;;ri@animaeducacao.com.br
09.295.063/0001-97;2025-01-01;1;148592;TECHNOS S.A.;Endereço da Sede;Avenida das Américas, nº 4200, 6º pavimento;Bloco 05;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;21318950;;;;ri@grupotechnos.com.br
09.295.063/0001-97;2025-01-01;1;148592;TECHNOS S.A.;Endereço para Correspondência;Avenida das Américas, nº 4200, 6º pavimento;Bloco 05;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;21318950;;;;ri@grupotechnos.com.br
09.305.994/0001-29;2025-01-01;1;146356;AZUL S.A.;Endereço da Sede;Avenida Marcos Penteado de Ulhôa Rodrigues 939;8º andar;Tamboré;Barueri;SP;Brasil;06460040;;;11;48312880;;;;invest@voeazul.com.br
09.305.994/0001-29;2025-01-01;1;146356;AZUL S.A.;Endereço para Correspondência;Avenida Marcos Penteado de Ulhôa Rodrigues 939;8º andar;Tamboré;Barueri;SP;Brasil;06460040;;;11;48312880;;;;invest@voeazul.com.br
09.313.969/0001-97;2025-01-01;1;146725;AUTOPISTA LITORAL SUL;Endereço da Sede;Francisco Munhoz Madrid, nº 625, Cond. Portal do Porto bl 4;Módulos 402.2 e 403;Roseira;São José dos Pinhais;PR;Brasil;89218152;;;47;31770700;;;;autopistalitoralsul@arterisbr.onmicrosoft.com
09.313.969/0001-97;2025-01-01;1;146725;AUTOPISTA LITORAL SUL;Endereço para Correspondência;Francisco Munhoz Madrid, nº 625, Cond. Portal do Porto bl 4;Módulos 402.2 e 403;Roseira;São José dos Pinhais;PR;Brasil;89218152;;;47;31770700;;;;autopistalitoralsul@arterisbr.onmicrosoft.com
09.324.949/0001-11;2025-01-01;1;146661;AUTOPISTA FLUMINENSE SA;Endereço da Sede;Rua XV de Novembro Nº 4 Bloco 2;902 e 903;Centro;Niterói;RJ;Brasil;24020125;;;21;26079800;;;;autopistafluminense@autopistafluminense.com.br
09.324.949/0001-11;2025-01-01;1;146661;AUTOPISTA FLUMINENSE SA;Endereço para Correspondência;Rua XV de Novembro Nº 4 Bloco 2;902 e 903;Centro;Niterói;RJ;Brasil;24020125;;;21;26079800;;;;ri@arteris.com.br
09.325.109/0001-73;2025-01-01;1;147351;AUTOPISTA PLANALTO SUL SA;Endereço da Sede;Rodovia Praça do Pedágio BR116 Km 204;Térreo Praça Pedágio;Roseira;Rio Negro;PR;Brasil;83880000;;;41;30587500;;;;ri@arteris.com.br
09.325.109/0001-73;2025-01-01;1;147351;AUTOPISTA PLANALTO SUL SA;Endereço para Correspondência;Rua Francisco Munoz Madrid, nº625;Mod 403;Roseira;São José dos Pinhais;PR;Brasil;89218152;;;41;30587500;;;;ri@arteris.com.br
09.326.342/0001-70;2025-01-01;1;147472;AUTOPISTA FERNÃO DIAS SA;Endereço da Sede;Rodovia Fernão Dias, BR 381 - KM 850 - Pista Norte;Prédio;Setor Industrial;Pouso Alegre;MG;Brasil;37550000;;;31;34496600;;;;ri@arteris.com.br
09.326.342/0001-70;2025-01-01;1;147472;AUTOPISTA FERNÃO DIAS SA;Endereço para Correspondência;Rodovia Fernão Dias, BR 381 - KM 850 - Pista Norte;Prédio;Setor Industrial;Pouso Alegre;MG;Brasil;37556338;;;31;34496600;;;;ri@arteris.com.br
09.336.431/0001-06;2025-01-01;1;146859;AUTOPISTA REGIS BITTENCOURT SA;Endereço da Sede;Rodovia SP 139;226;São Nicolau;Registro;SP;Brasil;11900000;;;13;38281600;;;;autopistaregis@arteris.com.br
09.336.431/0001-06;2025-01-01;1;146859;AUTOPISTA REGIS BITTENCOURT SA;Endereço para Correspondência;Rodovia SP 139;226;São Nicolau;Registro;SP;Brasil;11900000;;;13;38281600;;;;ri@arteris.com.br
09.346.601/0001-25;2025-01-01;1;144895;B3 S.A. - BRASIL, BOLSA, BALCÃO;Endereço da Sede;Praça Antonio Prado, 48;7º andar;Centro;São Paulo;SP;Brasil;01010901;;;11;25654000;;;;ri@b3.com.br
09.346.601/0001-25;2025-01-01;1;144895;B3 S.A. - BRASIL, BOLSA, BALCÃO;Endereço para Correspondência;Praça Antonio Prado, 48;7º andar;Centro;São Paulo;SP;Brasil;01010901;;;11;25654500;;;;ri@b3.com.br
09.347.516/0001-81;2025-01-01;1;148802;ELETROMIDIA S.A.;Endereço da Sede;R. Leopoldo Couto Magalhães Júnior, 700;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04542200;;;11;49350000;;;;ri@eletromidia.com.br
09.347.516/0001-81;2025-01-01;1;148802;ELETROMIDIA S.A.;Endereço para Correspondência;R. Leopoldo Couto Magalhães Júnior, 700;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04542200;;;11;49350000;;;;ri@eletromidia.com.br
09.359.927/0001-97;2025-01-01;1;149170;ASA BRANCA HOLDING S.A.;Endereço da Sede;Rua Campos Bicudo, 98;4º andar;Jardim Europa;São Paulo;SP;Brasil;04536010;;;11;23971450;;;;ri@essentiaenergia.com.br
09.359.927/0001-97;2025-01-01;1;149170;ASA BRANCA HOLDING S.A.;Endereço para Correspondência;Rua Campos Bicudo, 98;4º andar;Jardim Europa;São Paulo;SP;Brasil;04536010;;;11;23971450;;;;ri@essentiaenergia.com.br
09.391.823/0001-60;2025-01-01;4;150910;SANTO ANTONIO ENERGIA S.A.;Endereço da Sede;Rua Quitanda, 196;Loja A;Centro;Rio de Janeiro;RJ;Brasil;20091005;;;11;37022250;;;;SAE-risae@eletrobras.com
09.391.823/0001-60;2025-01-01;4;150910;SANTO ANTONIO ENERGIA S.A.;Endereço para Correspondência;Avenida Doutor Cardoso de Melo, nº. 1.184;4° andar, Sala 1;Vila Olímpia;São Paulo;SP;Brasil;04548004;;;11;37022250;;;;SAE-risae@eletrobras.com
09.414.761/0001-64;2025-01-01;2;146676;K-INFRA RODOVIA DO AÇO S.A.;Endereço da Sede;RODOVIA BR 393 KM 233 + 600;Nº 61.701;CARVALHEIRA;Vassouras;RJ;Brasil;27700000;;;24;35120420;;;;controladoria@rodoviadoaco.com.br
09.414.761/0001-64;2025-01-01;2;146676;K-INFRA RODOVIA DO AÇO S.A.;Endereço para Correspondência;RODOVIA BR 393 KM 233 + 600;Nº 61.701;CARVALHEIRA;Vassouras;RJ;Brasil;27700000;;;24;35120420;;;;controladoria@rodoviadoaco.com.br
09.478.309/0001-66;2025-01-01;1;148449;Brasil BioFuels S.A.;Endereço da Sede;Rodovia BR 210, Lote 574, Gleba Jauaperi;Sítio Boa União;Zona Rural;São João da Baliza;RR;Brasil;69375000;;;11;27702000;;;;ri@bbfuels.com.br
09.478.309/0001-66;2025-01-01;1;148449;Brasil BioFuels S.A.;Endereço para Correspondência;Rua Bela Cintra, n.º 904;6º Andar;Consolação;São Paulo;SP;Brasil;01415002;;;11;27702000;;;;ri@bbfuels.com.br
09.527.023/0001-23;2025-01-01;1;144618;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Endereço da Sede;Rodovia Anhanguera, s/n, Km 120, Galpão 05;Distr. Industrial I;Nova Odessa;São Paulo;SP;Brasil;13380001;;;19;982610835;;;;ri@esgparticipacoes.com
09.527.023/0001-23;2025-01-01;1;144618;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Endereço para Correspondência;Av. Angélica, 2330;5º andar;Higienópolis;São Paulo;SP;Brasil;01228200;;;11;34295000;;;;ri@esgparticipacoes.com
09.538.973/0001-53;2025-01-01;1;145066;PDG COMPANHIA SECURITIZADORA;Endereço da Sede;Avenida Doutor Cardoso de Melo, 1.855;6º andar;Vila Olimpia;São Paulo;SP;Brasil;04548005;;;11;21104410;;;;RI@PDG.COM.BR
09.538.973/0001-53;2025-01-01;1;145066;PDG COMPANHIA SECURITIZADORA;Endereço para Correspondência;Avenida Doutor Cardoso de Melo, 1.855;6º andar;Vila Olimpia;São Paulo;SP;Brasil;04548005;;;11;21104410;;;;RI@PDG.COM.BR
09.584.854/0001-37;2025-01-01;1;148278;MANAUS TRANSMISSORA DE ENERGIA S.A;Endereço da Sede;Avenida Embaixador Abelardo Bueno, n 199;Lote 1 , Sala 203;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775022;;;21;32671180;;;;ri.mte@evoltz.com.br
09.584.854/0001-37;2025-01-01;1;148278;MANAUS TRANSMISSORA DE ENERGIA S.A;Endereço para Correspondência;Avenida Embaixador Abelardo Bueno, n 199;Lote 1 , Sala 203;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775022;;;21;32671180;;;;ri.mte@evoltz.com.br
09.611.768/0001-76;2025-01-01;2;149032;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Endereço da Sede;R ATALIBA DE BARROS, Nº 182;SALA 1504;SÃO MATEUS;Juiz de Fora;MG;Brasil;36025275;;;32;32371540;;;;ri@meuinc.com.br
09.611.768/0001-76;2025-01-01;2;149032;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Endereço para Correspondência;R ATALIBA DE BARROS, Nº 182;SALA 1504;SÃO MATEUS;Juiz de Fora;MG;Brasil;36025275;;;32;32371540;;;;ri@meuinc.com.br
09.625.321/0001-56;2025-01-01;1;148279;Norte Brasil Transmissora de Energia S.A.;Endereço da Sede;Avenida Embaixador Abelardo Bueno, n 199;Sala 203;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775022;;;21;32671180;;;;ri.nbte@evoltz.com.br
09.625.321/0001-56;2025-01-01;1;148279;Norte Brasil Transmissora de Energia S.A.;Endereço para Correspondência;Avenida Embaixador Abelardo Bueno, n 199;Sala 203;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775022;;;21;32671180;;;;ri.nbte@evoltz.com.br
09.813.204/0001-16;2025-01-01;1;148437;W2W E-COMMERCE DE VINHOS S.A.;Endereço da Sede;Rua Comendador Alcides Simão Helou, nº 1565;Sala 01;Civit II;Serra;ES;Brasil;29168090;;;27;33989456;;;;ri@wine.com.br
09.813.204/0001-16;2025-01-01;1;148437;W2W E-COMMERCE DE VINHOS S.A.;Endereço para Correspondência;Rua Comendador Alcides Simão Helou, nº 1565;Sala 01;Civit II;Serra;ES;Brasil;29168090;;;27;33989456;;;;ri@wine.com.br
10.139.870/0001-08;2025-01-01;2;148566;NEOGRID PARTICIPAÇÕES S.A.;Endereço da Sede;Avenida Santos Dumont, 935;1º andar;Santo Antonio;Joinville;SC;Brasil;89218105;;;47;30437416;;;;ri@neogrid.com
10.139.870/0001-08;2025-01-01;2;148566;NEOGRID PARTICIPAÇÕES S.A.;Endereço para Correspondência;Avenida Santos Dumont, 935;1º andar;Santo Antonio;Joinville;SC;Brasil;89218105;;;47;30437416;;;;ri@neogrid.com
10.158.356/0001-01;2025-01-01;2;149678;CPX Distribuidora S.A.;Endereço da Sede;Rodovia Antônio Heil, nº 800;;Itaipava;Itajaí;SC;Brasil;88316001;;;47;30462550;;;;ri.cpx@grupolevel.onmicrosoft.com
10.158.356/0001-01;2025-01-01;2;149678;CPX Distribuidora S.A.;Endereço para Correspondência;Rodovia Antônio Heil, nº 800;;Itaipava;Itajaí;SC;Brasil;88316001;;;47;30462550;;;;ri.cpx@grupolevel.onmicrosoft.com
10.215.988/0001-60;2025-01-01;1;148348;Companhia de Locação das Américas;Endereço da Sede;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32477024;;;;mercado.capitais@localiza.com
10.215.988/0001-60;2025-01-01;1;148348;Companhia de Locação das Américas;Endereço para Correspondência;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32477024;;;;mercado.capitais@localiza.com
10.234.027/0001-00;2025-01-01;1;148565;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Endereço da Sede;Praça Rui Barbosa, nº 80;(parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
10.234.027/0001-00;2025-01-01;1;148565;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Endereço para Correspondência;Praça Rui Barbosa, nº 80;(parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
10.240.186/0001-00;2025-01-01;1;148563;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Endereço da Sede;Praça Rui Barbosa, nº 80;(parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
10.240.186/0001-00;2025-01-01;1;148563;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Endereço para Correspondência;Praça Rui Barbosa, nº 80;(parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
10.319.900/0001-50;2025-01-01;1;145233;CICLUS AMBIENTAL RIO S/A;Endereço da Sede;Avenida Brasil, nº 20.731;;Barros Filho;Rio de Janeiro;RJ;Brasil;21515001;;;21;995885923;;;;ri@ciclusrio.com.br
10.319.900/0001-50;2025-01-01;1;145233;CICLUS AMBIENTAL RIO S/A;Endereço para Correspondência;Avenida Saraiva, nº 400;;Brás Cubas;Mogi das Cruzes;SP;Brasil;08745900;;;11;23777170;;;;ri@ciclusambiental.com.br
